pobreza_p;pobreza_multi_p;nivel;cut_comuna;comuna;comuna_p;region;region_p
0,03508771929824561;0,2984676882078614;comuna;4104;4104;0,91139240506329111;NA;NA
0,03409333049222246;0,1826124014489665;comuna;4105;4105;0,87470701044108246;NA;NA
0,06844106463878327;0,1814514795834022;comuna;4106;4106;0,13575797652504545;NA;NA
0,04540491355777980;0,1649681528662420;comuna;4201;4201;0,12741886563542615;NA;NA
0,05737361023704636;0,2316970841199916;comuna;4202;4202;0,44073840990140550;NA;NA
0,07384423157017909;0,2152436484798001;comuna;4203;4203;0,17505206164098291;NA;NA
0,10200499561196247;0,0978194828866536;comuna;4204;4204;0,14190238304192263;NA;NA
0,10546085884195069;0,1820637843889696;comuna;4301;4301;0,03489400368330102;NA;NA
0,06562454977668923;0,1967295778706238;comuna;4302;4302;0,30989770926379484;NA;NA
0,14692465480819275;0,2446805253650920;comuna;4303;4303;0,13173927685760647;NA;NA
0,21547273313972248;0,2991287512100678;comuna;4304;4304;0,34720877702484670;NA;NA
0,08106235565819861;0,3297921478060046;comuna;4305;4305;0,99422632794457277;NA;NA
0,07479492775436485;0,1871080423439695;comuna;5101;5101;0,01599500802729279;NA;NA
0,02644551025845990;0,2391420197175593;comuna;5102;5102;0,16993072208899548;NA;NA
0,01714189089218152;0,1245799074211071;comuna;5103;5103;0,10786075119950962;NA;NA
0,00000000000000000;0,3496079657511184;comuna;5105;5105;0,24556255712155467;NA;NA
0,10193955796120883;0,3096128843959776;comuna;5107;5107;0,13550372787816073;NA;NA
0,06965003710862633;0,1468740400011962;comuna;5109;5109;0,01388922871147431;NA;NA
0,09363388654941789;0,1608357982776960;comuna;5301;5301;0,07724139940841335;NA;NA
0,01219370572523516;0,1135175937754035;comuna;5302;5302;0,30786203692950875;NA;NA
0,07786780383795310;0,0910021321961620;comuna;5303;5303;0,45228144989339020;NA;NA
0,03826315295882960;0,2227328144049517;comuna;5304;5304;0,24871049423239239;NA;NA
0,08905599077737313;0,3154557602117012;comuna;5401;5401;0,14150968113815598;NA;NA
0,06850503784409198;0,2552186279708817;comuna;5402;5402;0,26042520368317024;NA;NA
0,08503937007874016;0,1834645669291338;comuna;5403;5403;0,85086614173228348;NA;NA
0,05326168929110105;0,1181184012066365;comuna;5404;5404;0,50942684766214175;NA;NA
0,03672178988326848;0,2898832684824903;comuna;5405;5405;0,65722276264591439;NA;NA
0,04346430470152772;0,1431724027244184;comuna;5501;5501;0,05518050776900623;NA;NA
0,07136485280999108;0,1851211715730003;comuna;5502;5502;0,10225245316681535;NA;NA
0,12067449438783427;0,1655718202037966;comuna;5503;5503;0,28464283866963225;NA;NA
0,02340876156504292;0,1115074499312600;comuna;5504;5504;0,20451083119681937;NA;NA
0,05100182149362478;0,1042487397805736;comuna;5506;5506;0,23323590460456645;NA;NA
0,05577738064845545;0,1123206535613990;comuna;5601;5601;0,05719683431197345;NA;NA
0,06344161210348992;0,2427690547326934;comuna;5602;5602;0,35611213527429914;NA;NA
0,04401135288552507;0,3561400189214759;comuna;5603;5603;0,21203405865657521;NA;NA
0,11261725315837988;0,0529198069728352;comuna;5604;5604;0,30385512118418911;NA;NA
0,01095282892084397;0,1612014514178202;comuna;5605;5605;0,37662948528423601;NA;NA
0,00000000000000000;0,0577684414640058;comuna;5606;5606;0,45293689908701623;NA;NA
0,08314443951113500;0,1750753627929802;comuna;5701;5701;0,06661136167130138;NA;NA
0,12448453608247423;0,1260309278350515;comuna;5702;5702;0,36739690721649487;NA;NA
0,15436688491843303;0,1140457958791107;comuna;5703;5703;0,21096437687271113;NA;NA
0,09916183107672469;0,2335267569310122;comuna;5704;5704;0,73552546744036107;NA;NA
0,04479615234047313;0,1744309602371232;comuna;5705;5705;0,31905374419775179;NA;NA
0,09399259524662607;0,1288665950077630;comuna;5706;5706;0,34073808670727340;NA;NA
0,05652239974754263;0,1650907560864433;comuna;5801;5801;0,03390058322327283;NA;NA
0,07443867045788803;0,1493087557603687;comuna;5802;5802;0,11377586037846847;NA;NA
0,07647029229763043;0,2889772098405192;comuna;5803;5803;0,29194546460733511;NA;NA
